sample_count, ms, RAW_Acc X1[G], RAW_Acc Y1[G], RAW_Acc Z1[G], RAW_Gyro X1[deg/s], RAW_Gyro Y1[deg/s], RAW_Gyro Z1[deg/s], RAW_Acc X2[G], RAW_Acc Y2[G], RAW_Acc Z2[G], RAW_Gyro X2[deg/s], RAW_Gyro Y2[deg/s], RAW_Gyro Z2[deg/s], RAW_Acc X3[G], RAW_Acc Y3[G], RAW_Acc Z3[G], RAW_Gyro X3[deg/s], RAW_Gyro Y3[deg/s], RAW_Gyro Z3[deg/s], RAW_Acc X4[G], RAW_Acc Y4[G], RAW_Acc Z4[G], RAW_Gyro X4[deg/s], RAW_Gyro Y4[deg/s], RAW_Gyro Z4[deg/s]
298,595,-0.6772461,-0.12768555,0.77319336,987.5115,974.7176,5.6030536,0.11425781,-0.21508789,0.9592285,1000.38165,997.09924,994.7939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,597,-0.6374512,-0.08984375,0.7062988,987.4504,974.7176,5.5267177,0.11328125,-0.21435547,0.99609375,1000.4275,997.03815,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,599,-0.70996094,-0.15551758,0.7524414,987.41986,974.687,5.5267177,0.17041016,-0.26879883,0.9772949,1000.397,997.0229,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,601,-0.7121582,-0.09863281,0.76660156,987.4046,974.7176,5.4961834,0.08105469,-0.19042969,0.98779297,1000.53436,997.0687,994.76337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,603,-0.6245117,-0.14916992,0.75805664,987.46564,974.64124,5.374046,0.068603516,-0.2565918,0.96435547,0.0,997.084,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,605,-0.6530762,-0.13232422,0.73828125,987.4351,974.5649,5.29771,0.103515625,-0.23071289,0.9814453,1000.5191,997.145,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,607,-0.69799805,-0.22265625,0.7319336,987.4504,974.6107,5.40458,0.11206055,-0.25195312,0.95288086,0.045801528,997.1603,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,609,-0.64746094,-0.12182617,0.7692871,987.4351,974.67175,5.3587785,0.11987305,-0.18115234,0.9160156,0.030534351,997.145,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,611,-0.6501465,-0.14526367,0.77441406,987.4351,974.687,5.4503818,0.08959961,-0.22094727,0.9807129,1000.50385,997.12976,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,613,-0.6455078,-0.11425781,0.7998047,987.41986,974.7023,5.5114503,0.1262207,-0.19702148,0.99194336,1000.4885,997.1145,995.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,615,-0.66015625,-0.14160156,0.6965332,987.4046,974.76337,5.480916,0.09301758,-0.23413086,0.99365234,0.0,997.09924,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,617,-0.6369629,-0.14941406,0.76708984,987.4504,974.67175,5.2824426,0.103271484,-0.20410156,0.9772949,0.045801528,997.1145,995.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,619,-0.640625,-0.18261719,0.8171387,987.4351,974.64124,5.129771,0.09814453,-0.22509766,0.97216797,0.030534351,997.084,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,621,-0.6743164,-0.15307617,0.7788086,987.4504,974.76337,5.1603055,0.100097656,-0.24707031,0.95214844,0.061068702,997.09924,994.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,623,-0.6906738,-0.078125,0.7714844,987.55725,974.8244,5.145038,0.0925293,-0.21948242,0.9609375,0.18320611,997.12976,994.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,625,-0.6467285,-0.12695312,0.79541016,987.5725,974.8397,5.145038,0.125,-0.22729492,1.0119629,0.091603056,997.12976,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,627,-0.6374512,-0.14501953,0.79541016,987.7099,974.76337,5.114504,0.07910156,-0.1472168,1.0075684,1000.53436,997.0687,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,629,-0.65356445,-0.12548828,0.77319336,987.78625,974.6107,5.129771,0.091796875,-0.19189453,0.9699707,1000.4885,997.0687,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,631,-0.6525879,-0.16577148,0.74853516,987.78625,974.58014,5.0992365,0.12060547,-0.22583008,0.94018555,1000.53436,997.09924,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,633,-0.68603516,-0.15161133,0.7077637,987.771,974.687,5.1603055,0.111816406,-0.20458984,0.92163086,1000.4885,997.12976,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,635,-0.6936035,-0.16552734,0.73535156,987.7405,974.6565,5.1603055,0.06640625,-0.18017578,0.97436523,1000.50385,997.19086,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,637,-0.6374512,-0.140625,0.68969727,987.78625,974.626,5.0229006,0.1015625,-0.21411133,0.95288086,1000.47327,997.2214,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,639,-0.6044922,-0.15698242,0.72802734,987.64886,974.687,4.9770994,0.095703125,-0.18676758,0.9958496,1000.5191,997.19086,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,641,-0.65771484,-0.1274414,0.7607422,987.5725,974.7176,4.9923663,0.0925293,-0.21679688,0.9626465,0.0,997.1145,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,643,-0.6933594,-0.1472168,0.7133789,987.6641,974.7176,4.9923663,0.099609375,-0.20117188,0.98168945,1000.50385,997.09924,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,645,-0.6833496,-0.13989258,0.7753906,987.6336,974.7481,5.038168,0.088134766,-0.2055664,0.9621582,1000.47327,997.1603,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,647,-0.6647949,-0.16796875,0.75878906,987.6641,974.67175,5.0534353,0.076660156,-0.19799805,0.9638672,1000.4885,997.145,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,649,-0.63623047,-0.123535156,0.83374023,987.6336,974.67175,5.0839696,0.056884766,-0.22241211,0.9963379,1000.397,997.09924,994.64124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,651,-0.63671875,-0.1538086,0.7536621,987.64886,974.6565,5.2519083,0.1340332,-0.23779297,1.0026855,1000.397,997.09924,994.67175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,653,-0.66845703,-0.16210938,0.76586914,987.6794,974.64124,5.2366414,0.08569336,-0.21191406,1.0131836,1000.3206,997.05347,994.64124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,655,-0.6899414,-0.13134766,0.7307129,987.55725,974.5954,5.2824426,0.103759766,-0.19995117,0.9814453,1000.2901,996.96185,994.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,657,-0.6374512,-0.16503906,0.765625,987.5115,974.6107,5.3587785,0.12158203,-0.28833008,0.95336914,1000.2595,996.916,994.6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,659,-0.6633301,-0.16992188,0.7126465,987.4809,974.64124,5.4198475,0.07836914,-0.2277832,0.94628906,1000.21375,996.9313,994.67175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,661,-0.65356445,-0.1550293,0.7651367,987.5725,974.5649,5.4503818,0.08154297,-0.23046875,0.95996094,1000.2595,996.8244,994.67175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,663,-0.6582031,-0.11328125,0.7697754,987.5725,974.458,5.4198475,0.11767578,-0.24560547,0.9602051,1000.30536,996.7939,994.6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,665,-0.67626953,-0.1550293,0.74121094,987.61835,974.47327,5.4351144,0.13061523,-0.19726562,0.97631836,1000.24426,996.76337,994.64124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,667,-0.6628418,-0.14770508,0.73168945,987.55725,974.4885,5.3587785,0.09423828,-0.19506836,0.96069336,1000.21375,996.7786,994.5649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,669,-0.6491699,-0.18334961,0.74487305,987.58777,974.44275,5.3129773,0.13720703,-0.23510742,0.97802734,1000.1985,996.76337,994.5649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,671,-0.64501953,-0.11645508,0.77685547,987.603,974.4275,5.328244,0.08081055,-0.22460938,0.9807129,1000.21375,996.76337,994.58014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,673,-0.6442871,-0.14697266,0.76049805,987.603,974.41223,5.3129773,0.076660156,-0.2446289,0.9824219,1000.1985,996.7176,994.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,675,-0.6652832,-0.08569336,0.80078125,987.542,974.3359,5.328244,0.079589844,-0.25,0.9428711,1000.1374,996.7786,994.6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,677,-0.66015625,-0.1459961,0.76171875,987.542,974.2595,5.3129773,0.13476562,-0.23535156,0.9765625,1000.1069,996.7939,994.7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,679,-0.67407227,-0.09838867,0.7792969,987.52673,974.35114,5.4198475,0.12695312,-0.24316406,0.96435547,1000.0305,996.80914,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,681,-0.6660156,-0.16137695,0.7180176,987.46564,974.44275,5.40458,0.12768555,-0.22631836,0.9645996,999.92365,996.8244,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,683,-0.6345215,-0.16870117,0.7290039,987.35876,974.5191,5.328244,0.0075683594,-0.20336914,0.94189453,999.84735,996.90076,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,685,-0.64404297,-0.1550293,0.73779297,987.3435,974.397,5.40458,0.18237305,-0.23217773,0.97631836,999.9695,996.9771,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,687,-0.654541,-0.1340332,0.72680664,987.38934,974.2595,5.374046,0.084228516,-0.28051758,0.9399414,999.9695,997.0229,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,689,-0.7077637,-0.12963867,0.72314453,987.38934,974.2901,5.3587785,0.12792969,-0.26538086,0.98046875,999.8931,996.9924,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,691,-0.6772461,-0.17089844,0.77319336,987.4351,974.397,5.29771,0.10620117,-0.24243164,0.9958496,999.78625,996.9924,994.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,693,-0.67993164,-0.13598633,0.7800293,987.4351,974.44275,5.3587785,0.07910156,-0.21240234,0.95654297,999.771,997.05347,994.5649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,695,-0.6152344,-0.18725586,0.7944336,987.4504,974.50385,5.29771,0.0925293,-0.21826172,1.0024414,999.61835,997.03815,994.58014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,697,-0.6352539,-0.1328125,0.7871094,987.4046,974.5496,5.3129773,0.10571289,-0.21582031,0.94873047,999.55725,997.0687,994.64124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,699,-0.63183594,-0.111328125,0.73461914,987.35876,974.5649,5.40458,0.08569336,-0.25854492,0.9926758,999.46564,997.0687,994.7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,701,-0.65844727,-0.17871094,0.73217773,987.3435,974.5649,5.5114503,0.09838867,-0.19604492,0.99975586,999.41986,997.05347,994.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,703,-0.6767578,-0.12182617,0.7631836,987.4809,974.53436,5.6030536,0.083496094,-0.26391602,0.9633789,999.313,996.9771,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,705,-0.6855469,-0.12890625,0.7961426,987.4809,974.47327,5.633588,0.07348633,-0.24926758,1.0151367,999.2061,996.9313,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,707,-0.6555176,-0.15966797,0.73779297,987.4962,974.58014,5.648855,0.049072266,-0.22094727,0.93359375,999.1145,996.87024,994.9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,709,-0.7060547,-0.16113281,0.73046875,987.4809,974.58014,5.6793895,0.11230469,-0.24438477,0.9814453,999.12976,996.90076,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,711,-0.6542969,-0.16625977,0.78125,987.4046,974.38165,5.7862597,0.07421875,-0.18066406,0.9428711,999.23663,996.9313,994.7939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,713,-0.66137695,-0.10522461,0.7844238,987.4046,974.21375,5.740458,0.05859375,-0.22607422,0.9121094,999.26715,996.87024,994.73285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,715,-0.6845703,-0.16503906,0.70947266,987.38934,974.21375,5.7099237,0.09716797,-0.25146484,0.9880371,999.2061,996.855,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,717,-0.6503906,-0.17578125,0.76220703,987.35876,974.27484,5.6793895,0.10986328,-0.19360352,0.9875488,999.2061,996.8397,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,719,-0.6188965,-0.13305664,0.7512207,987.4046,974.35114,5.6793895,0.13549805,-0.25561523,0.9694824,999.1603,996.80914,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,721,-0.66137695,-0.17236328,0.78808594,987.41986,974.47327,5.6183205,0.14428711,-0.21069336,0.96777344,999.09924,996.7481,994.9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,723,-0.6455078,-0.18408203,0.75512695,987.4046,974.397,5.664122,0.10595703,-0.17529297,0.9604492,999.03815,996.73285,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,725,-0.6489258,-0.17602539,0.7416992,987.374,974.35114,5.557252,0.11743164,-0.23339844,0.9794922,999.0229,996.80914,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,727,-0.6530762,-0.15136719,0.7807617,987.313,974.35114,5.5114503,0.099853516,-0.21875,0.9902344,999.03815,996.8397,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,729,-0.6245117,-0.14672852,0.72143555,987.23663,974.2595,5.557252,0.12109375,-0.25317383,0.96606445,999.05347,996.8855,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,731,-0.66625977,-0.14941406,0.73950195,987.26715,974.24426,5.557252,0.13647461,-0.25756836,0.9592285,999.12976,996.9313,995.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,733,-0.6833496,-0.14526367,0.72509766,987.374,974.3206,5.6183205,0.13134766,-0.20043945,0.9838867,999.09924,996.9313,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,735,-0.654541,-0.14282227,0.78125,987.46564,974.35114,5.6030536,0.088134766,-0.24511719,0.97216797,999.0076,996.916,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,737,-0.61621094,-0.15014648,0.717041,987.4809,974.3206,5.5267177,0.0637207,-0.23413086,0.9765625,999.0076,996.90076,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,739,-0.6477051,-0.12646484,0.7504883,987.35876,974.21375,5.4351144,0.064697266,-0.1899414,0.96484375,998.9313,996.87024,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,741,-0.63549805,-0.16870117,0.7648926,987.2977,974.24426,5.40458,0.08300781,-0.17700195,0.9526367,998.916,996.855,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,743,-0.6796875,-0.09448242,0.77319336,987.41986,974.24426,5.4351144,0.060302734,-0.26098633,0.9626465,998.90076,996.87024,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,745,-0.65966797,-0.14282227,0.73657227,987.5115,974.229,5.374046,0.1003418,-0.23535156,0.98828125,998.90076,996.87024,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,747,-0.65478516,-0.15039062,0.73828125,987.4504,974.30536,5.4656487,0.08959961,-0.23071289,0.9580078,998.8855,996.87024,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,749,-0.7224121,-0.14428711,0.7402344,987.4046,974.2595,5.5419846,0.076416016,-0.2565918,0.9223633,998.855,996.80914,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,751,-0.67333984,-0.13208008,0.73168945,987.5115,974.12213,5.5725193,0.11987305,-0.1862793,0.97509766,998.90076,996.76337,995.26715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,753,-0.6779785,-0.11425781,0.7932129,987.46564,973.9695,5.648855,0.08544922,-0.24902344,0.96191406,998.9771,996.7939,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,755,-0.638916,-0.14379883,0.8215332,987.4504,973.9695,5.633588,0.08911133,-0.23461914,0.9406738,998.9466,996.80914,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,757,-0.68359375,-0.1472168,0.8144531,987.4046,974.01526,5.648855,0.08227539,-0.19335938,0.9711914,998.9466,996.73285,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,759,-0.57543945,-0.10449219,0.7324219,987.4351,973.9542,5.6793895,0.12963867,-0.19165039,0.9472656,998.90076,996.67175,995.38934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,761,-0.68725586,-0.16821289,0.736084,987.4962,973.87787,5.7099237,0.11230469,-0.24707031,0.98828125,998.8244,996.5954,995.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,763,-0.65844727,-0.119140625,0.7373047,987.46564,973.8015,5.587786,0.1328125,-0.26953125,1.0068359,998.8855,996.58014,995.38934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,765,-0.6791992,-0.15917969,0.79541016,987.41986,973.7099,5.5419846,0.14746094,-0.24194336,0.94628906,998.9771,996.47327,995.32825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,767,-0.6633301,-0.15185547,0.7531738,987.4351,973.8015,5.5267177,0.06591797,-0.18310547,0.96850586,999.05347,996.4275,995.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,769,-0.6984863,-0.16479492,0.7858887,987.4351,973.7252,5.389313,0.12548828,-0.19921875,0.9472656,999.09924,996.50385,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,771,-0.61865234,-0.15551758,0.76342773,987.41986,973.8015,5.4351144,0.07836914,-0.17285156,0.9863281,999.1756,996.50385,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,773,-0.63671875,-0.12915039,0.7680664,987.38934,973.9084,5.4961834,0.084472656,-0.2397461,0.9604492,999.26715,996.50385,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,775,-0.6809082,-0.09375,0.80322266,987.4504,973.93896,5.4961834,0.14282227,-0.23266602,0.9812012,999.32825,996.5649,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,777,-0.66186523,-0.20532227,0.73999023,987.46564,973.8931,5.4351144,0.0847168,-0.22216797,0.9831543,999.23663,996.5496,995.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,779,-0.6713867,-0.17138672,0.7375488,987.4809,973.8626,5.389313,0.07788086,-0.20703125,0.9794922,999.19086,996.6107,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,781,-0.6142578,-0.14770508,0.7290039,987.4809,973.8626,5.1603055,0.06933594,-0.20629883,0.9458008,999.19086,996.67175,995.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,783,-0.7145996,-0.13330078,0.75390625,987.46564,973.93896,5.2366414,0.0390625,-0.23071289,0.95458984,999.32825,996.73285,995.26715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,785,-0.6418457,-0.10107422,0.7229004,987.4046,973.98474,5.2519083,0.084228516,-0.2133789,0.9567871,999.313,996.7023,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,787,-0.6699219,-0.18603516,0.71850586,987.542,973.92365,5.2671757,0.12890625,-0.25,0.998291,999.374,996.64124,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,789,-0.66015625,-0.07714844,0.7885742,987.4809,973.9084,5.3435116,0.045166016,-0.234375,0.9963379,999.4046,996.67175,995.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,791,-0.67163086,-0.13720703,0.7980957,987.4351,974.01526,5.3435116,0.109375,-0.19433594,0.9926758,999.374,996.67175,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,793,-0.6376953,-0.14453125,0.7373047,987.46564,974.0458,5.3435116,0.16601562,-0.2211914,0.95092773,999.4504,996.5649,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,795,-0.7097168,-0.13305664,0.8364258,987.542,973.9695,5.2519083,0.12060547,-0.24365234,0.9658203,999.46564,996.5496,995.32825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,797,-0.67749023,-0.06640625,0.73657227,987.55725,974.01526,5.19084,0.075683594,-0.19995117,0.9572754,999.4504,996.5191,995.38934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,799,-0.638916,-0.125,0.7441406,987.4351,974.1069,5.2061067,0.08251953,-0.16503906,1.0063477,999.4809,996.50385,995.38934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,801,-0.64331055,-0.1381836,0.7475586,987.46564,974.15265,5.3129773,0.13964844,-0.26098633,0.96484375,999.5725,996.4885,995.32825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,803,-0.6437988,-0.1262207,0.7565918,987.5115,974.0458,5.2824426,0.08081055,-0.19897461,0.9807129,999.61835,996.5496,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,805,-0.6542969,-0.13671875,0.7578125,987.5115,974.01526,5.2519083,0.08129883,-0.22460938,0.95532227,999.6794,996.6107,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,807,-0.60302734,-0.10253906,0.7385254,987.52673,974.0916,5.2671757,0.06616211,-0.20825195,0.97387695,999.7405,996.6565,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,809,-0.63842773,-0.18383789,0.7949219,987.52673,974.12213,5.1603055,0.099853516,-0.23217773,0.9916992,999.7099,996.6107,995.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,811,-0.7072754,-0.1694336,0.81274414,987.61835,974.0916,5.0839696,0.0715332,-0.23291016,0.9848633,999.7405,996.6107,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,813,-0.6789551,-0.11401367,0.7531738,987.52673,974.12213,5.19084,0.14086914,-0.22875977,0.9082031,999.75574,996.6565,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,815,-0.67456055,-0.12719727,0.72753906,987.374,974.27484,5.2519083,0.13232422,-0.2475586,0.98217773,999.78625,996.7176,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,817,-0.6713867,-0.11279297,0.78930664,987.3435,974.2595,5.2061067,0.07373047,-0.2163086,0.93408203,999.8931,996.7786,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
